id,time,obs,yobs
15,5,0.350396844680507,yG2
15,6,-0.625438661025129,yG2
15,7,-0.23078874030167,yG2
15,8,0.634494042346217,yG2
15,10,0.126274311273506,yG2
15,14,-0.0278542039742383,yG2
15,21,-0.758532815968377,yG2
15,22,-0.689396011507886,yG2
15,23,0.868546046383944,yG2
15,24,1.62517132937327,yG2
15,25,-0.305490024387762,yG2
15,26,-0.532387354727608,yG2
15,27,0.573647151096936,yG2
15,28,0.419618281503917,yG2
15,29,0.421816856376771,yG2
15,31,0.0825160896991261,yG2
15,35,-0.0789559404974696,yG2
1,0,-0.132813026406123,yG2
1,1,-1.23203845472452,yG2
1,2,-0.175528143751635,yG2
1,3,-0.431074922719319,yG2
1,4,-0.0893756935513151,yG2
1,6,-0.387210865086083,yG2
1,7,0.21432196575348,yG2
1,8,1.47721593622306,yG2
1,10,2.08893939667248,yG2
1,14,-0.561255146013836,yG2
1,21,0.00568784758897139,yG2
1,22,0.157066333024141,yG2
1,23,0.510809182346911,yG2
1,24,0.155390301675314,yG2
1,25,-0.234522527183637,yG2
1,26,-0.105527057620898,yG2
1,27,0.0949976110091862,yG2
1,28,0.270417720045061,yG2
1,29,-0.534474354059316,yG2
1,31,0.431102462958487,yG2
1,35,0.299803045529369,yG2
2,0,-0.0690931405127641,yG2
2,1,0.326442550188657,yG2
2,2,0.0294959901202642,yG2
2,3,0.0395477331129233,yG2
2,4,-0.776699931606256,yG2
2,5,-0.000125677775135293,yG2
2,6,0.633151511377927,yG2
2,7,0.3379372126921,yG2
2,8,-1.84270795801122,yG2
2,10,1.11732654699959,yG2
2,14,-0.881944080378503,yG2
2,21,-0.993398913296112,yG2
2,22,0.346295462286473,yG2
2,23,0.101325861841346,yG2
2,25,-0.517450260387373,yG2
2,26,-0.589691084415661,yG2
2,27,0.501698596953979,yG2
2,28,-0.140157202757955,yG2
2,29,-0.794268103339425,yG2
2,31,-0.208982322350464,yG2
2,35,-0.687350472481178,yG2
3,0,-0.113156202575022,yG2
3,1,5.07803183553167,yG2
3,2,0.249637760536945,yG2
3,3,0.403800429800539,yG2
3,4,0.471521498192615,yG2
3,5,0.607070894228071,yG2
3,6,0.298205806143814,yG2
3,7,0.160420475123773,yG2
3,8,0.339581714576357,yG2
3,10,0.275878314795921,yG2
3,21,-0.290092558794051,yG2
3,22,0.219345787839266,yG2
3,23,0.0732358907332249,yG2
3,24,0.115531920052731,yG2
3,26,-0.721310217573515,yG2
3,27,-0.171391586188766,yG2
3,28,0.142730381403231,yG2
3,29,-0.364039115007869,yG2
3,31,0.585269365637335,yG2
3,35,0.433585642017448,yG2
4,0,-0.292312712121507,yG2
4,1,0.121780058440515,yG2
4,2,-0.41207274160965,yG2
4,3,3.16313089476871,yG2
4,4,-0.814159264135668,yG2
4,5,-0.322731655175292,yG2
4,6,0.0740761458956678,yG2
4,7,-0.90379775680381,yG2
4,8,0.965586061156523,yG2
4,10,-0.164844817395314,yG2
4,14,-1.02453292641155,yG2
4,21,0.0595714086487656,yG2
4,22,-0.443118784109537,yG2
4,23,-0.330261424729581,yG2
4,26,-0.459329230368011,yG2
4,27,-0.503973962578656,yG2
4,28,-0.740833756848102,yG2
4,29,-0.302562967481538,yG2
4,31,-0.453240571327055,yG2
4,35,0.0155554552292627,yG2
5,0,0.673433879790917,yG2
5,1,0.225302667646096,yG2
5,2,0.469776083486272,yG2
5,3,-0.0389593440261783,yG2
5,4,0.142261611227523,yG2
5,5,-0.701690666393723,yG2
5,6,0.70907519781885,yG2
5,7,0.386405742657909,yG2
5,8,0.321283196012546,yG2
5,10,-0.81459134492783,yG2
5,14,-1.66633933548084,yG2
5,21,-0.23846612107002,yG2
5,22,-0.0652773076706553,yG2
5,23,0.435496120518254,yG2
5,24,0.561248763982658,yG2
5,25,0.810740617560765,yG2
5,26,0.605338072401236,yG2
5,27,0.0571812868038261,yG2
5,28,0.58877102377967,yG2
5,29,0.301488630002899,yG2
5,31,0.397740023794726,yG2
5,35,0.182433868492619,yG2
6,0,-0.122549513160369,yG2
6,1,0.094010204180068,yG2
6,2,0.304116919268831,yG2
6,3,0.251360733181718,yG2
6,4,-0.258583932267396,yG2
6,5,0.354271787253731,yG2
6,6,-0.944417763377971,yG2
6,7,0.776658947675674,yG2
6,8,1.22556234745637,yG2
6,10,0.313858115274915,yG2
6,14,1.24121294562163,yG2
6,21,0.1541001614031,yG2
6,22,0.892289111900249,yG2
6,23,0.432302428800535,yG2
6,24,0.198952192655461,yG2
6,25,-0.194172403145706,yG2
6,26,2.55773702859831,yG2
6,27,-0.403333607180026,yG2
6,28,0.361651326981196,yG2
6,29,-0.138407530241772,yG2
6,31,0.178507122527076,yG2
6,35,0.0711715849558162,yG2
7,0,1.11800580408225,yG3
7,1,-1.2905112576331,yG3
7,2,-0.286015887281142,yG3
7,3,-0.37594858441947,yG3
7,4,-0.549539702469344,yG3
7,5,-0.237519388929163,yG3
7,6,-1.12579510656111,yG3
7,7,-0.671969082363364,yG3
7,8,-1.56539199585148,yG3
7,10,1.55065456435556,yG3
7,14,-0.970343384743669,yG3
7,21,-1.06770122033967,yG3
7,23,-0.428725406310063,yG3
7,24,-0.170148095811227,yG3
7,25,0.303027348501724,yG3
7,28,-1.17898747743869,yG3
7,29,-1.11263683784345,yG3
7,31,-0.558914760526634,yG3
7,35,-1.38895101630815,yG3
8,0,0.687056420437271,yG3
8,1,-1.87886857437403,yG3
8,2,-0.0920531736756862,yG3
8,4,-0.645517360159563,yG3
8,5,-0.303285448329445,yG3
8,6,1.1260866381457,yG3
8,7,2.47624332509116,yG3
8,10,-1.37802603766422,yG3
8,14,0.450930386807153,yG3
8,21,-0.51367217545818,yG3
8,24,-2.38297544069963,yG3
8,25,0.0706392306003032,yG3
8,27,-0.47632445077527,yG3
8,29,-1.87563547457973,yG3
8,31,-0.502343219561806,yG3
8,35,-0.5562413798258,yG3
9,0,-0.521976935713288,yG3
9,1,4.53094490458096,yG3
9,2,2.77673801685305,yG3
9,3,1.31563849837225,yG3
9,4,2.18469697069333,yG3
9,5,1.29968037183516,yG3
9,6,0.587393095502271,yG3
9,7,0.0720414041405689,yG3
9,8,-0.233361515862712,yG3
9,10,0.784590566580604,yG3
9,21,0.064424979478461,yG3
9,22,-0.144426278771127,yG3
9,23,1.56604023745566,yG3
9,27,0.442857358316422,yG3
9,28,0.43872703097299,yG3
9,29,0.65012728704252,yG3
9,31,1.70257987061935,yG3
9,35,-0.529496038512469,yG3
10,0,0.0357502278287543,yG3
10,1,-2.58900865222166,yG3
10,2,0.0394930171966356,yG3
10,3,-0.645260655431117,yG3
10,4,-1.26005423982286,yG3
10,5,-0.020699484049065,yG3
10,6,-0.639654793119007,yG3
10,7,-2.23921737810798,yG3
10,8,-0.114817702833898,yG3
10,14,0.406890485580977,yG3
10,21,0.898621985069417,yG3
10,22,0.309493789297332,yG3
10,23,-0.13833911231179,yG3
10,24,0.629592441541097,yG3
10,25,0.615453893854296,yG3
10,26,1.29896414425124,yG3
10,27,1.85565683666787,yG3
10,28,1.00763177269157,yG3
10,29,1.28407953411756,yG3
10,31,1.26326309144587,yG3
10,35,1.13763222813392,yG3
11,0,-0.673120345485757,yG3
11,2,0.0602210747212056,yG3
11,4,0.539044928780292,yG3
11,6,0.765879883016797,yG3
11,7,-0.499719785079805,yG3
11,8,-0.733106157053108,yG3
11,10,-0.905535910042071,yG3
11,14,-2.1181827830429,yG3
11,21,-0.688538837294332,yG3
11,22,-0.975221522771641,yG3
11,25,-0.236795745388912,yG3
11,26,-0.0860791836588706,yG3
11,27,-0.138309172726246,yG3
11,28,-0.510435557937329,yG3
11,29,-0.286302157255644,yG3
11,35,-2.13533128772902,yG3
12,0,-0.549925016153849,yG3
12,6,0.883825930183325,yG3
12,7,0.942820236529396,yG3
12,8,0.750250232559122,yG3
12,10,0.560817530217401,yG3
12,21,0.229065742468577,yG3
12,22,1.46018331450785,yG3
12,23,-1.1355945035976,yG3
12,24,1.25745573502106,yG3
12,25,1.65911564216466,yG3
12,26,-2.48356728998256,yG3
12,27,1.22729575053395,yG3
12,28,0.600458224479472,yG3
12,31,0.504548033219336,yG3
12,35,0.633771378857469,yG3
13,0,-1.94156662253534,yG3
13,2,-0.542160432137344,yG3
13,3,-0.431235988983849,yG3
13,4,-2.58309119653716,yG3
13,6,-2.75596609287745,yG3
13,14,-0.878839537271944,yG3
13,21,-0.258923542299105,yG3
13,22,-0.855035746635289,yG3
13,23,0.402791119283903,yG3
13,24,-0.193496412403842,yG3
13,25,-0.0229182694664586,yG3
13,26,-1.16820387248811,yG3
13,27,-0.971971369101499,yG3
13,28,0.295040362877878,yG3
13,29,0.555596024520945,yG3
13,31,-0.298213150497523,yG3
13,35,-0.326708315741252,yG3
14,4,-3.52191241680748,yG3
14,7,-3.89094793611613,yG3
14,21,-2.40076437504816,yG3
14,22,-1.9843006028624,yG3
14,23,-1.73805294005621,yG3
14,24,-0.606237564229474,yG3
14,25,-1.60931017347328,yG3
14,27,-2.24957608383957,yG3
14,29,-0.944201101204203,yG3
14,31,-0.98813268663883,yG3
14,35,-2.93353142849921,yG3
15,0,-0.0602568060811462,yG3
15,1,-1.09191850132264,yG3
15,2,-0.383784211097207,yG3
15,3,0.333167838982235,yG3
15,4,0.664503896445809,yG3
15,5,0.0486312090073683,yG3
15,6,0.603588223050858,yG3
15,7,0.635528067010068,yG3
15,8,0.00332134270864115,yG3
15,10,0.866497104132099,yG3
15,14,-0.0920708689675122,yG3
15,21,-0.821077312118082,yG3
15,22,-3.06350085989541,yG3
15,23,0.679602559375967,yG3
15,24,0.0933694555313052,yG3
15,25,0.0791163364725425,yG3
15,26,-0.550203699825549,yG3
15,27,0.199937670236915,yG3
15,28,-0.31684546439306,yG3
15,29,0.718510542846611,yG3
15,31,0.439205743700081,yG3
15,35,1.81194139287088,yG3
1,0,0.309537108546868,yG3
1,1,-0.193949236100849,yG3
1,2,-0.344856393944038,yG3
1,3,-1.14312335212102,yG3
1,4,-0.754021555279811,yG3
1,6,-0.848624194250352,yG3
1,7,-0.6193061169121,yG3
1,8,0.870750048542284,yG3
1,10,0.624113554242871,yG3
1,14,-0.279003050230359,yG3
1,21,0.674784576884976,yG3
1,22,-0.277738493769241,yG3
1,23,0.393239197953586,yG3
1,24,1.00319539073891,yG3
1,25,-0.0663109962561604,yG3
1,26,-0.549145219872076,yG3
1,27,-0.35948882498647,yG3
1,28,0.864238939169015,yG3
1,29,-0.597331201601208,yG3
1,31,0.0233233774100293,yG3
1,35,-0.022513488405132,yG3
2,0,1.28265910837101,yG3
2,1,0.568504556646397,yG3
2,2,1.4088764582406,yG3
2,3,-0.153853384770801,yG3
2,4,0.270722272236599,yG3
2,5,0.541935154081249,yG3
2,6,0.945593026202166,yG3
2,7,1.05759106840107,yG3
2,8,-0.186682179348719,yG3
2,10,1.12868758695892,yG3
2,14,-1.13693096584785,yG3
2,21,-0.410473221497571,yG3
2,22,0.0536784765565937,yG3
2,23,0.638466143932217,yG3
2,25,1.11246581451669,yG3
2,26,-0.151708107405659,yG3
2,27,1.3712205725981,yG3
2,28,0.765304546101704,yG3
2,29,0.665941009166175,yG3
